NUM,LOCATION,X,Y
4181034000,경기도 포천군 소흘면,969502,1977516
4181035000,경기도 포천군 신북면,971303,1993820
4181036000,경기도 포천군 관인면,975460,2013754
4181037000,경기도 포천군 창수면,970968,2001580
4181038000,경기도 포천군 영중면,977406,2000168
4181039000,경기도 포천군 일동면,986193,1997430
4181040000,경기도 포천군 이동면,990840,2005570
4181041000,경기도 포천군 영북면,980807,2008587
4181042000,경기도 포천군 화현면,981445,1989036
4182025000,경기도 가평군 가평읍,997918,1978757
4182031000,경기도 가평군 설악면,998824,1961212
4182032000,경기도 가평군 외서면,993612,1969635
4182032500,경기도 가평군 청평면,993612,1969635
4182033000,경기도 가평군 상면,984198,1977783
4182034000,경기도 가평군 하면,988011,1985531
4182034500,경기도 가평군 조종면,988011,1985531
4182035000,경기도 가평군 북면,998557,1995541
4183025000,경기도 양평군 양평읍,1001712,1943363
4183031000,경기도 양평군 강상면,997454,1940566
4183032000,경기도 양평군 강하면,992671,1940618
4183033000,경기도 양평군 양서면,988842,1948989
4183034000,경기도 양평군 옥천면,998977,1950245
4183035000,경기도 양평군 서종면,991953,1956975
4183036000,경기도 양평군 단월면,1014087,1952366
4183037000,경기도 양평군 청운면,1023594,1949807
4183038000,경기도 양평군 양동면,1022190,1938149
4183039000,경기도 양평군 지제면,1013852,1939337
4183039500,경기도 양평군 지평면,1013852,1939337
4183040000,경기도 양평군 용문면,1007694,1946099
4183041000,경기도 양평군 개군면,1004165,1937961
4211025000,강원도 춘천시 신북읍,1020398,1996199
4211031000,강원도 춘천시 동면,1029792,1987602
4211032000,강원도 춘천시 동산면,1025474,1975031
4211033000,강원도 춘천시 신동면,1017648,1978473
4211034000,강원도 춘천시 남면,1010358,1970203
4211035000,강원도 춘천시 서면,1014296,1989399
4211036000,강원도 춘천시 사북면,1014361,2002258
4211038000,강원도 춘천시 북산면,1034145,1995828
4211039000,강원도 춘천시 동내면,1024764,1982047
4211040000,강원도 춘천시 남산면,1016864,1973704
4211052000,강원도 춘천시 교동,1020801,1986988
4211053000,강원도 춘천시 조운동,1020435,1986498
4211054500,강원도 춘천시 약사명동,1019817,1986253
4211057000,강원도 춘천시 근화동,1018905,1987894
4211058000,강원도 춘천시 소양동,1019971,1986998
4211060000,강원도 춘천시 후평1동,1021635,1987500
4211061000,강원도 춘천시 후평2동,1021920,1986293
4211061100,강원도 춘천시 후평3동,1022546,1986359
4211062000,강원도 춘천시 효자1동,1020072,1985773
4211063000,강원도 춘천시 효자2동,1021238,1985520
4211064000,강원도 춘천시 효자3동,1021318,1986200
4211065000,강원도 춘천시 석사동,1021568,1984135
4211066000,강원도 춘천시 퇴계동,1020094,1983882
4211067500,강원도 춘천시 강남동,1017458,1984272
4211070500,강원도 춘천시 신사우동,1020213,1991153
4213025000,강원도 원주시 문막읍,1027306,1920761
4213031000,강원도 원주시 소초면,1046114,1933833
4213032000,강원도 원주시 호저면,1036596,1938671
4213033000,강원도 원주시 지정면,1028998,1932167
4213035000,강원도 원주시 부론면,1025667,1912328
4213036000,강원도 원주시 귀래면,1034165,1911091
4213037000,강원도 원주시 흥업면,1035127,1920915
4213038000,강원도 원주시 판부면,1043319,1920953
4213039000,강원도 원주시 신림면,1055263,1917208
4213051500,강원도 원주시 중앙동,1039425,1929333
4213052000,강원도 원주시 원인동,1039607,1927334
4213053000,강원도 원주시 개운동,1040574,1926645
4213054100,강원도 원주시 명륜1동,1039473,1926710
4213054200,강원도 원주시 명륜2동,1039166,1925835
4213055000,강원도 원주시 단구동,1040193,1925204
4213056000,강원도 원주시 일산동,1039332,1927693
4213057500,강원도 원주시 학성동,1038960,1928648
4213059000,강원도 원주시 단계동,1037779,1928117
4213060000,강원도 원주시 우산동,1038076,1931253
4213061000,강원도 원주시 태장1동,1040728,1929580
4213062000,강원도 원주시 태장2동,1040107,1932057
4213063500,강원도 원주시 봉산동,1042990,1928771
4213065000,강원도 원주시 행구동,1044897,1927218
4213066000,강원도 원주시 무실동,1037311,1925397
4213067500,강원도 원주시 반곡관설동,1044016,1924184
4215025000,강원도 강릉시 주문진읍,1110230,1988347
4215031000,강원도 강릉시 성산면,1114290,1971123
4215032000,강원도 강릉시 왕산면,1114889,1956455
4215033000,강원도 강릉시 구정면,1122448,1967027
4215034000,강원도 강릉시 강동면,1130565,1966252
4215035000,강원도 강릉시 옥계면,1130060,1956509
4215036000,강원도 강릉시 사천면,1115250,1978301
4215037000,강원도 강릉시 연곡면,1104465,1981644
4215051000,강원도 강릉시 홍제동,1120825,1973243
4215052000,강원도 강릉시 중앙동,1122964,1973519
4215054000,강원도 강릉시 옥천동,1123415,1974174
4215055000,강원도 강릉시 교1동,1121795,1974989
4215056000,강원도 강릉시 교2동,1122960,1975486
4215057100,강원도 강릉시 포남1동,1123886,1974793
4215057200,강원도 강릉시 포남2동,1123967,1976386
4215058000,강원도 강릉시 초당동,1124637,1977716
4215059000,강원도 강릉시 송정동,1125848,1976400
4215060000,강원도 강릉시 내곡동,1121040,1971847
4215061500,강원도 강릉시 강남동,1124902,1971283
4215064500,강원도 강릉시 성덕동,1126508,1973872
4215066500,강원도 강릉시 경포동,1120934,1977425
4217051000,강원도 동해시 천곡동,1141350,1948440
4217052000,강원도 동해시 송정동,1143708,1945816
4217053000,강원도 동해시 북삼동,1141196,1944084
4217054000,강원도 동해시 부곡동,1138835,1949369
4217055000,강원도 동해시 동호동,1140396,1951136
4217057000,강원도 동해시 발한동,1142101,1951023
4217059000,강원도 동해시 묵호동,1142427,1952782
4217060000,강원도 동해시 북평동,1143349,1942761
4217063000,강원도 동해시 망상동,1139292,1953599
4217065000,강원도 동해시 삼화동,1135417,1944303
4219051500,강원도 태백시 황지동,1132579,1908967
4219052500,강원도 태백시 황연동,1136676,1908839
4219053500,강원도 태백시 삼수동,1130349,1918185
4219054000,강원도 태백시 상장동,1130720,1907031
4219058500,강원도 태백시 문곡소도동,1127018,1902410
4219059500,강원도 태백시 장성동,1132686,1900926
4219060500,강원도 태백시 구문소동,1136848,1900379
4219061500,강원도 태백시 철암동,1138241,1903931
4221051000,강원도 속초시 영랑동,1093742,2024625
4221052000,강원도 속초시 동명동,1095722,2023972
4221054000,강원도 속초시 금호동,1094848,2023691
4221056000,강원도 속초시 교동,1094804,2023057
4221057000,강원도 속초시 노학동,1089932,2021774
4221058000,강원도 속초시 조양동,1094740,2021174
4221059000,강원도 속초시 청호동,1096001,2022084
4221060000,강원도 속초시 대포동,1087996,2018320
4223025000,강원도 삼척시 도계읍,1137967,1916571
4223025300,강원도 삼척시 원덕읍,1158338,1910514
4223025400,강원도 삼척시 원덕읍임원출장소,1163524,1916445
4223029000,강원도 삼척시 원덕읍임원출장소,1163524,1916445
4223031000,강원도 삼척시 근덕면,1153242,1926254
4223032000,강원도 삼척시 하장면,1125891,1927012
4223033000,강원도 삼척시 노곡면,1145777,1923337
4223034000,강원도 삼척시 미로면,1138984,1935490
4223035000,강원도 삼척시 가곡면,1146883,1903778
4223036000,강원도 삼척시 신기면,1137993,1926651
4223051000,강원도 삼척시 남양동,1147476,1936136
4223053000,강원도 삼척시 교동,1146854,1941292
4223054000,강원도 삼척시 정라동,1148722,1939228
4223057000,강원도 삼척시 성내동,1144476,1938618
4272025000,강원도 홍천군 홍천읍,1030836,1963578
4272031000,강원도 홍천군 화촌면,1041096,1975586
4272032000,강원도 홍천군 두촌면,1047434,1985104
4272033000,강원도 홍천군 내촌면,1052639,1979533
4272034000,강원도 홍천군 서석면,1063491,1970037
4272035000,강원도 홍천군 동면,1044160,1962400
4272035200,강원도 홍천군 영귀미면,1044160,1962385
4272036000,강원도 홍천군 남면,1022893,1958399
4272037000,강원도 홍천군 서면,1011636,1963063
4272038000,강원도 홍천군 북방면,1032977,1972318
4272039000,강원도 홍천군 내면,1077541,1977123
4273025000,강원도 횡성군 횡성읍,1043495,1944251
4273031000,강원도 횡성군 우천면,1051163,1941199
4273032000,강원도 횡성군 안흥면,1061072,1936833
4273033000,강원도 횡성군 둔내면,1066456,1949136
4273034000,강원도 횡성군 갑천면,1050109,1953532
4273035000,강원도 횡성군 청일면,1060346,1956625
4273036000,강원도 횡성군 공근면,1039774,1952583
4273037000,강원도 횡성군 서원면,1030687,1941929
4273038000,강원도 횡성군 강림면,1054248,1928515
4275025000,강원도 영월군 영월읍,1089426,1911878
4275025300,강원도 영월군 상동읍,1114675,1902127
4275031000,강원도 영월군 중동면,1105755,1908452
4275031200,강원도 영월군 산솔면,1105638,1908343
4275032000,강원도 영월군 하동면,1100498,1900356
4275032500,강원도 영월군 김삿갓면,1100498,1900356
4275033000,강원도 영월군 북면,1082194,1919895
4275034000,강원도 영월군 남면,1079071,1908070
4275035000,강원도 영월군 서면,1074952,1914472
4275035500,강원도 영월군 한반도면,1074952,1914472
4275035900,강원도 영월군 한반도면쌍용출장,1073443,1909061
4275036000,강원도 영월군 주천면,1073921,1922511
4275037000,강원도 영월군 수주면,1065677,1927189
4275038000,강원도 영월군 무릉도원면,1065677,1927189
4276025000,강원도 평창군 평창읍,1078769,1929225
4276031000,강원도 평창군 미탄면,1089562,1927130
4276032000,강원도 평창군 방림면,1072217,1939972
4276032500,강원도 평창군 방림면계촌출장소,1071318,1939562
4276033000,강원도 평창군 대화면,1081795,1945507
4276034000,강원도 평창군 봉평면,1074412,1956115
4276035000,강원도 평창군 용평면,1084820,1959062
4276036000,강원도 평창군 진부면,1093973,1960462
4276037000,강원도 평창군 도암면,1104481,1965767
4276038000,강원도 평창군 대관령면,1104481,1965767
4277025000,강원도 정선군 정선읍,1102244,1930989
4277025300,강원도 정선군 고한읍,1121228,1910838
4277025600,강원도 정선군 사북읍,1118911,1915975
4277025900,강원도 정선군 신동읍,1101878,1917034
4277026000,강원도 정선군 신동읍함백출장소,1103916,1913894
4277029000,강원도 정선군 신동읍함백출장소,1103916,1913894
4277031000,강원도 정선군 동면,1115694,1924939
4277032000,강원도 정선군 남면,1109230,1920366
4277033000,강원도 정선군 북면,1108708,1942995
4277034000,강원도 정선군 북평면,1100401,1944088
4277035000,강원도 정선군 임계면,1121730,1941642
4277036000,강원도 정선군 화암면,1115694,1924939
4277037000,강원도 정선군 여량면,1108708,1942995
4278000000,강원도 철원군,987175,2023876
4278025000,강원도 철원군 철원읍,970478,2029218
4278025300,강원도 철원군 김화읍,990590,2029075
4278025600,강원도 철원군 갈말읍,983731,2023573
4278025900,강원도 철원군 동송읍,977003,2026402
4278031000,강원도 철원군 서면,993751,2020509
4278031500,강원도 철원군 서면와수출장소,994749,2026481
4278032000,강원도 철원군 근남면,1000075,2025503
4278033000,강원도 철원군 근북면,991554,2034807
4279000000,강원도 화천군,1016738,2019201
4279025000,강원도 화천군 화천읍,1024533,2024277
4279031000,강원도 화천군 간동면,1028866,2006880
4279032000,강원도 화천군 하남면,1014703,2008788
4279033000,강원도 화천군 상서면,1010941,2025097
4279034000,강원도 화천군 사내면,1000520,2008655
4280025000,강원도 양구군 양구읍,1039340,2011855
4280031000,강원도 양구군 남면,1048096,2010689
4280031500,강원도 양구군 국토정중앙면,1048104,2010645
4280032000,강원도 양구군 동면,1048794,2026609
4280033000,강원도 양구군 방산면,1037824,2028186
4280034000,강원도 양구군 해안면,1054491,2031560
4281025000,강원도 인제군 인제읍,1066813,2009730
4281025100,강원도 인제군 인제읍귀둔출장소,1076048,2002177
4281029000,강원도 인제군 인제읍귀둔출장소,1076048,2002177
4281031000,강원도 인제군 남면,1053128,1999934
4281032000,강원도 인제군 북면,1068229,2019846
4281033000,강원도 인제군 기린면,1074141,1995994
4281034000,강원도 인제군 서화면,1064618,2031138
4281035000,강원도 인제군 상남면,1069790,1987210
4282025000,강원도 고성군 간성읍,1076649,2036542
4282025300,강원도 고성군 거진읍,1075567,2048239
4282031000,강원도 고성군 현내면,1074970,2060067
4282032000,강원도 고성군 죽왕면,1088223,2037566
4282033000,강원도 고성군 토성면,1088354,2027697
4283025000,강원도 양양군 양양읍,1097322,2009692
4283031000,강원도 양양군 서면,1092699,2000363
4283032000,강원도 양양군 손양면,1101403,2006624
4283033000,강원도 양양군 현북면,1099976,1995162
4283034000,강원도 양양군 현남면,1109051,1994448
4283035000,강원도 양양군 강현면,1092288,2015172
4311131000,충청북도 청주시 상당구 낭성면,1008954,1847941
4311132000,충청북도 청주시 상당구 미원면,1014112,1851125
4311133000,충청북도 청주시 상당구 가덕면,1008039,1841714
4311134000,충청북도 청주시 상당구 남일면,1001629,1841901
4311135000,충청북도 청주시 상당구 문의면,1002027,1831146
4311152500,충청북도 청주시 상당구 중앙동,999280,1849497
4311154500,충청북도 청주시 상당구 성안동,998941,1848119
4311158000,충청북도 청주시 상당구 우암동,999276,1850298
4311159000,충청북도 청주시 상당구 내덕제1동,998203,1851208
4311160000,충청북도 청주시 상당구 내덕제2동,999517,1851208
4311161000,충청북도 청주시 상당구 율량.사천동,999937,1851962
4311162000,충청북도 청주시 상당구 탑대성동,999890,1848192
4311167000,충청북도 청주시 상당구 영운동,1000032,1846792
4311168000,충청북도 청주시 상당구 금천동,1000594,1847652
4311169000,충청북도 청주시 상당구 용담.명암.산성동,1002273,1850232
4311171000,충청북도 청주시 상당구 용암.용정.방서동,1002588,1847714
4311172000,충청북도 청주시 상당구 용암1동,1002588,1847714
4311173000,충청북도 청주시 상당구 용암2동,1003767,1846611
4311179000,충청북도 청주시 상당구 오근장동,998150,1855412
4311231000,충청북도 청주시 서원구 남이면,993059,1840908
4311232000,충청북도 청주시 서원구 현도면,994098,1833120
4311251000,충청북도 청주시 서원구 사직1동,997880,1849188
4311252000,충청북도 청주시 서원구 사직2동,997741,1848277
4311253000,충청북도 청주시 서원구 사창동,996735,1848490
4311254000,충청북도 청주시 서원구 모충동,998166,1847520
4311255000,충청북도 청주시 서원구 산남동,997510,1845899
4311256000,충청북도 청주시 서원구 분평동,998736,1844502
4311257000,충청북도 청주시 서원구 수곡1동,998759,1846581
4311258000,충청북도 청주시 서원구 수곡2동,997635,1846721
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,995625,1846186
4311325000,충청북도 청주시 흥덕구 오송읍,984006,1847478
4311331000,충청북도 청주시 흥덕구 강내면,987202,1845455
4311332000,충청북도 청주시 흥덕구 옥산면,987658,1853575
4311363000,충청북도 청주시 흥덕구 사직제1동,997872,1849178
4311364000,충청북도 청주시 흥덕구 사직제2동,997782,1848335
4311365000,충청북도 청주시 흥덕구 사창동,996647,1848479
4311366000,충청북도 청주시 흥덕구 모충동,998059,1847636
4311370000,충청북도 청주시 흥덕구 운천.신봉동,997274,1850749
4311372100,충청북도 청주시 흥덕구 산미분장동,997510,1845899
4311372200,충청북도 청주시 흥덕구 산남동,997504,1845917
4311372300,충청북도 청주시 흥덕구 분평동,998720,1844485
4311372700,충청북도 청주시 흥덕구 수곡1동,998748,1846682
4311372800,충청북도 청주시 흥덕구 수곡2동,997666,1846660
4311374100,충청북도 청주시 흥덕구 복대1동,994410,1848801
4311374200,충청북도 청주시 흥덕구 복대2동,995062,1847921
4311374700,충청북도 청주시 흥덕구 가경동,994119,1847050
4311375100,충청북도 청주시 흥덕구 봉명1동,996540,1849114
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,995553,1850079
4311376000,충청북도 청주시 흥덕구 강서제1동,991313,1847337
4311377000,충청북도 청주시 흥덕구 강서제2동,993725,1851894
4311378000,충청북도 청주시 흥덕구 성화.개신.죽림동,995627,1846195
4311425000,충청북도 청주시 청원구 내수읍,1004926,1855804
4311425300,충청북도 청주시 청원구 오창읍,992014,1859169
4311431000,충청북도 청주시 청원구 북이면,1003624,1860991
4311451000,충청북도 청주시 청원구 우암동,999270,1850320
4311452000,충청북도 청주시 청원구 내덕1동,998203,1851206
4311453000,충청북도 청주시 청원구 내덕2동,999522,1851185
4311454000,충청북도 청주시 청원구 율량.사천동,999944,1851969
4311455000,충청북도 청주시 청원구 오근장동,998147,1855349
4313025000,충청북도 충주시 주덕읍,1025830,1887042
4313031000,충청북도 충주시 살미면,1043792,1879467
4313032000,충청북도 충주시 상모면,1045590,1872006
4313032500,충청북도 충주시 수안보면,1045590,1872006
4313033000,충청북도 충주시 이류면,1030102,1883592
4313033500,충청북도 충주시 대소원면,1030173,1883592
4313035000,충청북도 충주시 신니면,1017917,1888441
4313036000,충청북도 충주시 노은면,1022553,1894618
4313037000,충청북도 충주시 앙성면,1021549,1904889
4313038000,충청북도 충주시 가금면,1030088,1892416
4313038500,충청북도 충주시 중앙탑면,1030086,1892413
4313039000,충청북도 충주시 금가면,1034229,1892420
4313040000,충청북도 충주시 동량면,1047633,1890004
4313041000,충청북도 충주시 산척면,1045150,1899479
4313042000,충청북도 충주시 엄정면,1038081,1901587
4313043000,충청북도 충주시 소태면,1031128,1902547
4313051500,충청북도 충주시 충인동,1038605,1885992
4313053500,충청북도 충주시 안림동,1042435,1887348
4313054000,충청북도 충주시 교현2동,1038144,1886818
4313055000,충청북도 충주시 용산동,1039490,1884882
4313056000,충청북도 충주시 지현동,1038474,1885034
4313057100,충청북도 충주시 문화동,1037482,1885764
4313058000,충청북도 충주시 직동,1040028,1883294
4313060500,충청북도 충주시 달천동,1035714,1882795
4313061000,충청북도 충주시 봉방동,1036309,1886369
4313062000,충청북도 충주시 금능동,1036901,1888092
4313062500,충청북도 충주시 금릉동,1036901,1888092
4313063000,충청북도 충주시 연수동,1039897,1888076
4313064000,충청북도 충주시 용탄동,1039344,1889964
4315025000,충청북도 제천시 봉양읍,1053775,1905843
4315031000,충청북도 제천시 금성면,1060121,1896875
4315032000,충청북도 제천시 청풍면,1059363,1890951
4315033000,충청북도 제천시 수산면,1061947,1882823
4315034000,충청북도 제천시 덕산면,1060080,1875525
4315035000,충청북도 제천시 한수면,1051776,1879494
4315036000,충청북도 제천시 백운면,1043486,1908145
4315038000,충청북도 제천시 송학면,1067068,1911244
4315051000,충청북도 제천시 교동,1064725,1905920
4315051500,충청북도 제천시 모산동,1065210,1908850
4315051700,충청북도 제천시 의암동,1065210,1908850
4315051800,충청북도 제천시 의림지동,1065158,1908856
4315052000,충청북도 제천시 중앙동,1063040,1904783
4315052500,충청북도 제천시 명동,1063099,1904675
4315052700,충청북도 제천시 인성동,1063099,1904675
4315052800,충청북도 제천시 중앙동,1063040,1904783
4315053500,충청북도 제천시 남천.동현동,1063929,1903903
4315053700,충청북도 제천시 남현동,1063929,1903903
4315054000,충청북도 제천시 명서동,1062618,1904406
4315054500,충청북도 제천시 서부.영천동,1059621,1903008
4315054700,충청북도 제천시 영서동,1059621,1903008
4315055000,충청북도 제천시 의림동,1062918,1904993
4315056000,충청북도 제천시 용두동,1061258,1906916
4315057000,충청북도 제천시 동현동,1066648,1902018
4315057500,충청북도 제천시 두학동,1066554,1902023
4315057700,충청북도 제천시 신백동,1066663,1902019
4315059000,충청북도 제천시 청전동,1062913,1905976
4315060500,충청북도 제천시 화산동,1062809,1901773
4315062500,충청북도 제천시 영천동,1059621,1903008
4371000000,충청북도 청원군,1006270,1843722
4371025000,충청북도 청원군 내수읍,1004957,1855879
4371025300,충청북도 청원군 오창읍,992026,1859165
4371025600,충청북도 청원군 오송읍,983986,1847517
4371031000,충청북도 청원군 낭성면,1009003,1848006
4371032000,충청북도 청원군 미원면,1014112,1851119
4371033000,충청북도 청원군 가덕면,1008016,1841716
4371034000,충청북도 청원군 남일면,1001565,1841834
4371035000,충청북도 청원군 남이면,993011,1840916
4371036000,충청북도 청원군 문의면,1002051,1831230
4371037000,충청북도 청원군 현도면,994196,1833095
4371038000,충청북도 청원군 부용면,989491,1836780
4371039000,충청북도 청원군 강내면,987175,1845471
4371040000,충청북도 청원군 강외면,983986,1847517
4371041000,충청북도 청원군 옥산면,987661,1853579
4371042000,충청북도 청원군 오창면,992026,1859165
4371043000,충청북도 청원군 북이면,1003624,1860992
4372025000,충청북도 보은군 보은읍,1019199,1832698
4372031000,충청북도 보은군 내속리면,1030180,1835937
4372031500,충청북도 보은군 속리산면,1030180,1835937
4372032000,충청북도 보은군 외속리면,1027661,1831274
4372032500,충청북도 보은군 장안면,1027661,1831274
4372033000,충청북도 보은군 마로면,1031179,1824869
4372034000,충청북도 보은군 탄부면,1024940,1826736
4372035000,충청북도 보은군 삼승면,1021107,1824660
4372036000,충청북도 보은군 수한면,1015403,1829577
4372037000,충청북도 보은군 회남면,1006197,1826106
4372038000,충청북도 보은군 회북면,1009007,1833678
4372038500,충청북도 보은군 회인면,1009007,1833678
4372039000,충청북도 보은군 내북면,1014309,1839332
4372040000,충청북도 보은군 산외면,1022809,1841698
4373025000,충청북도 옥천군 옥천읍,1006861,1811797
4373031000,충청북도 옥천군 동이면,1011797,1812153
4373032000,충청북도 옥천군 안남면,1015745,1817426
4373033000,충청북도 옥천군 안내면,1014318,1821555
4373034000,충청북도 옥천군 청성면,1020897,1814730
4373035000,충청북도 옥천군 청산면,1028438,1816000
4373036000,충청북도 옥천군 이원면,1011050,1802438
4373037000,충청북도 옥천군 군서면,1001817,1808513
4373038000,충청북도 옥천군 군북면,1005945,1817362
4374025000,충청북도 영동군 영동읍,1027813,1796768
4374031000,충청북도 영동군 용산면,1027171,1807063
4374032000,충청북도 영동군 황간면,1035633,1804341
4374033500,충청북도 영동군 추풍령면,1044574,1803695
4374034000,충청북도 영동군 매곡면,1040513,1797008
4374035000,충청북도 영동군 상촌면,1035852,1789548
4374036000,충청북도 영동군 양강면,1024171,1791246
4374037000,충청북도 영동군 용화면,1024594,1783379
4374038000,충청북도 영동군 학산면,1017772,1787128
4374039000,충청북도 영동군 양산면,1012609,1794460
4374040000,충청북도 영동군 심천면,1018383,1802197
4374525000,충청북도 증평군 증평읍,1009244,1863013
4374531000,충청북도 증평군 도안면,1009373,1869727
4375025000,충청북도 진천군 진천읍,990594,1872005
4375025300,충청북도 진천군 덕산읍,1001055,1878006
4375031000,충청북도 진천군 덕산면,1001056,1878006
4375032000,충청북도 진천군 초평면,1002814,1870082
4375033000,충청북도 진천군 문백면,995039,1866692
4375034000,충청북도 진천군 백곡면,986925,1878155
4375035000,충청북도 진천군 이월면,994882,1880076
4375037000,충청북도 진천군 광혜원면,993128,1886345
4376012500,충청북도 괴산군 증천지소,1007352,1864943
4376012600,충청북도 괴산군 장평지소,1009968,1870070
4376025000,충청북도 괴산군 괴산읍,1027692,1870335
4376025300,충청북도 괴산군 증평읍,1007352,1864943
4376025400,충청북도 괴산군 증천지소,1007352,1864943
4376025500,충청북도 괴산군 장평지소,1007516,1865225
4376031000,충청북도 괴산군 감물면,1034066,1871494
4376032000,충청북도 괴산군 장연면,1040305,1870619
4376033000,충청북도 괴산군 연풍면,1043600,1863229
4376034000,충청북도 괴산군 칠성면,1034317,1862101
4376035000,충청북도 괴산군 문광면,1024160,1863786
4376036000,충청북도 괴산군 청천면,1027065,1853438
4376037000,충청북도 괴산군 청안면,1015820,1860311
4376038500,충청북도 괴산군 도안지소,1009373,1869727
4376039000,충청북도 괴산군 사리면,1016608,1868801
4376040000,충청북도 괴산군 소수면,1019685,1872353
4376041000,충청북도 괴산군 불정면,1029769,1877293
4377025000,충청북도 음성군 음성읍,1014414,1882777
4377025300,충청북도 음성군 금왕읍,1006980,1888585
4377031000,충청북도 음성군 소이면,1022620,1879877
4377032000,충청북도 음성군 원남면,1012114,1875430
4377033000,충청북도 음성군 맹동면,1004890,1879693
4377034000,충청북도 음성군 대소면,999334,1884796
4377035000,충청북도 음성군 삼성면,999062,1890780
4377036000,충청북도 음성군 생극면,1009588,1892302
4377037000,충청북도 음성군 감곡면,1014716,1899842
4380025000,충청북도 단양군 단양읍,1079292,1885652
4380025300,충청북도 단양군 매포읍,1071167,1894697
4380031000,충청북도 단양군 대강면,1078497,1874603
4380032000,충청북도 단양군 가곡면,1081705,1891009
4380033000,충청북도 단양군 영춘면,1090461,1897598
4380034000,충청북도 단양군 어상천면,1074748,1900418
4380035000,충청북도 단양군 적성면,1069462,1889420
4380036000,충청북도 단양군 단성면,1069874,1877144
4413025000,충청남도 천안시 성환읍,966547,1881375
4413025300,충청남도 천안시 성거읍,972436,1875427
4413025600,충청남도 천안시 직산읍,968864,1876893
4413025900,충청남도 천안시 목천읍,974843,1865608
4413031000,충청남도 천안시 풍세면,966306,1859966
4413032000,충청남도 천안시 광덕면,963107,1852674
4413033000,충청남도 천안시 목천면,974843,1865608
4413034000,충청남도 천안시 북면,979577,1869853
4413035000,충청남도 천안시 성남면,976096,1859060
4413036000,충청남도 천안시 수신면,981200,1858474
4413037000,충청남도 천안시 병천면,982515,1866045
4413038000,충청남도 천안시 동면,987650,1865052
4413039000,충청남도 천안시 직산면,968864,1876893
4413040000,충청남도 천안시 입장면,975682,1879500
4413051500,충청남도 천안시 중앙동,968740,1867386
4413052000,충청남도 천안시 문성동,969052,1868259
4413054000,충청남도 천안시 원성1동,971893,1868776
4413055000,충청남도 천안시 원성2동,969590,1867191
4413056100,충청남도 천안시 성정1동,968164,1868148
4413056200,충청남도 천안시 성정2동,967890,1869647
4413057500,충청남도 천안시 봉명동,967582,1867986
4413057800,충청남도 천안시 쌍용1동,966943,1867166
4413057900,충청남도 천안시 쌍용2동,966003,1866193
4413058000,충청남도 천안시 신용동,968083,1866187
4413058100,충청남도 천안시 쌍용3동,966290,1867895
4413058200,충청남도 천안시 백석동,965589,1869941
4413058500,충청남도 천안시 신용동,968083,1866187
4413059000,충청남도 천안시 청룡동,970033,1864752
4413060000,충청남도 천안시 신안동,971492,1870616
4413061000,충청남도 천안시 부성동,967841,1872067
4413062000,충청남도 천안시 일봉동,968083,1866187
4413063000,충청남도 천안시 신방동,966934,1864651
4413125000,충청남도 천안시 동남구 목천읍,974819,1865655
4413131000,충청남도 천안시 동남구 풍세면,966306,1859966
4413132000,충청남도 천안시 동남구 광덕면,963107,1852674
4413133000,충청남도 천안시 동남구 북면,979577,1869853
4413134000,충청남도 천안시 동남구 성남면,976108,1859043
4413135000,충청남도 천안시 동남구 수신면,981200,1858474
4413136000,충청남도 천안시 동남구 병천면,982515,1866045
4413137000,충청남도 천안시 동남구 동면,987650,1865052
4413151000,충청남도 천안시 동남구 중앙동,968740,1867386
4413152000,충청남도 천안시 동남구 문성동,969052,1868259
4413153000,충청남도 천안시 동남구 원성1동,971893,1868776
4413154000,충청남도 천안시 동남구 원성2동,969590,1867191
4413155000,충청남도 천안시 동남구 봉명동,967582,1867986
4413156000,충청남도 천안시 동남구 일봉동,968083,1866187
4413157000,충청남도 천안시 동남구 신방동,966917,1864643
4413158000,충청남도 천안시 동남구 청룡동,970033,1864752
4413159000,충청남도 천안시 동남구 신안동,971492,1870616
4413325000,충청남도 천안시 서북구 성환읍,966547,1881375
4413325300,충청남도 천안시 서북구 성거읍,972436,1875427
4413325600,충청남도 천안시 서북구 직산읍,968864,1876893
4413331000,충청남도 천안시 서북구 입장면,975682,1879500
4413351000,충청남도 천안시 서북구 성정1동,968164,1868148
4413352000,충청남도 천안시 서북구 성정2동,967890,1869647
4413353000,충청남도 천안시 서북구 쌍용1동,966943,1867166
4413354000,충청남도 천안시 서북구 쌍용2동,966003,1866193
4413355000,충청남도 천안시 서북구 쌍용3동,966290,1867895
4413356000,충청남도 천안시 서북구 백석동,965589,1869941
4413356500,충청남도 천안시 서북구 불당동,964935,1867922
4413356600,충청남도 천안시 서북구 불당1동,965412,1867570
4413356700,충청남도 천안시 서북구 불당2동,964625,1868365
4413357000,충청남도 천안시 서북구 부성동,967841,1872067
4413358000,충청남도 천안시 서북구 부성1동,969352,1872095
4413359000,충청남도 천안시 서북구 부성2동,966336,1871658
4415025000,충청남도 공주시 유구읍,953713,1845286
4415031000,충청남도 공주시 이인면,961769,1819652
4415032000,충청남도 공주시 탄천면,957913,1815172
4415033000,충청남도 공주시 계룡면,969375,1818717
4415034000,충청남도 공주시 반포면,976942,1820754
